순위,관광지명,광역시/도,시/군/구,중분류 카테고리,소분류 카테고리,검색건수,trip_no
1,수서역,서울특별시,강남구,기타관광,교통시설,"1,783,116",1
2,코엑스,서울특별시,강남구,문화관광,전시시설,"1,421,592",1
3,현대백화점무역센터점,서울특별시,강남구,쇼핑,백화점,"753,089",1
4,현대백화점압구정본점,서울특별시,강남구,쇼핑,백화점,"669,634",1
5,롯데백화점강남점,서울특별시,강남구,쇼핑,백화점,"315,523",1
6,갤러리아백화점명품관EAST,서울특별시,강남구,쇼핑,백화점,"270,511",1
7,갤러리아백화점명품관WEST,서울특별시,강남구,쇼핑,백화점,"216,784",1
8,SETEC,서울특별시,강남구,문화관광,전시시설,"215,515",1
9,봉은사,서울특별시,강남구,역사관광,종교성지,"179,563",1
10,코엑스아쿠아리움,서울특별시,강남구,문화관광,테마공원,"148,142",1
1,경복궁,서울특별시,종로구,역사관광,역사유적지,"295,560",2
2,동대문종합시장,서울특별시,종로구,쇼핑,시장,"270,532",2
3,팔각정북악스카이,서울특별시,종로구,문화관광,랜드마크관광,"217,503",2
4,광장시장,서울특별시,종로구,쇼핑,시장,"217,074",2
5,국립현대미술관서울관,서울특별시,종로구,문화관광,전시시설,"188,086",2
6,북악스카이웨이,서울특별시,종로구,기타관광,데이트코스,"153,977",2
7,광화문,서울특별시,종로구,역사관광,역사유적지,"106,901",2
8,조계사,서울특별시,종로구,역사관광,종교성지,"106,735",2
9,서울역사박물관,서울특별시,종로구,문화관광,전시시설,"78,018",2
10,낙산공원,서울특별시,종로구,문화관광,도시공원,"72,754",2
1,서울월드컵경기장,서울특별시,마포구,문화관광,레저스포츠시설,"336,808",3
2,망원한강공원,서울특별시,마포구,문화관광,도시공원,"228,377",3
3,망원시장,서울특별시,마포구,쇼핑,시장,"225,529",3
4,마포농수산물시장,서울특별시,마포구,쇼핑,시장,"159,368",3
5,하늘공원,서울특별시,마포구,문화관광,도시공원,"123,131",3
6,평화의공원,서울특별시,마포구,문화관광,도시공원,"110,864",3
7,난지한강공원,서울특별시,마포구,문화관광,도시공원,"110,651",3
8,KT&G상상마당홍대,서울특별시,마포구,문화관광,기타문화관광지,"88,472",3
9,AK플라자홍대,서울특별시,마포구,쇼핑,백화점,"79,136",3
10,메가박스상암월드컵경기장,서울특별시,마포구,문화관광,공연시설,"61,274",3
1,가락동농수산물도매시장,서울특별시,송파구,쇼핑,시장,"1,336,346",4
2,롯데월드몰,서울특별시,송파구,쇼핑,쇼핑몰,"929,691",4
3,롯데월드잠실점,서울특별시,송파구,문화관광,테마공원,"696,570",4
4,롯데백화점잠실점,서울특별시,송파구,쇼핑,백화점,"638,866",4
5,가든파이브라이프,서울특별시,송파구,쇼핑,쇼핑몰,"568,741",4
6,올림픽공원,서울특별시,송파구,문화관광,도시공원,"437,885",4
7,잠실야구장,서울특별시,송파구,문화관광,레저스포츠시설,"246,282",4
8,현대아울렛가든파이브점,서울특별시,송파구,쇼핑,쇼핑몰,"245,923",4
9,가든파이브툴,서울특별시,송파구,쇼핑,쇼핑몰,"216,174",4
10,롯데백화점에비뉴엘월드타워점,서울특별시,송파구,쇼핑,백화점,"182,560",4
1,롯데백화점본점,서울특별시,중구,쇼핑,백화점,"786,566",5
2,신세계백화점본점,서울특별시,중구,쇼핑,백화점,"596,455",5
3,신세계백화점본점신관,서울특별시,중구,쇼핑,백화점,"404,908",5
4,현대시티아울렛동대문점,서울특별시,중구,쇼핑,쇼핑몰,"393,094",5
5,두산타워,서울특별시,중구,쇼핑,쇼핑몰,"189,443",5
6,국립극장,서울특별시,중구,문화관광,공연시설,"176,184",5
7,밀리오레동대문점,서울특별시,중구,쇼핑,쇼핑몰,"155,401",5
8,방산종합시장,서울특별시,중구,쇼핑,시장,"116,696",5
9,충무아트센터,서울특별시,중구,문화관광,공연시설,"115,106",5
10,제일평화시장,서울특별시,중구,쇼핑,시장,"93,610",5
1,더현대서울,서울특별시,영등포구,쇼핑,백화점,"1,915,051",6
2,타임스퀘어,서울특별시,영등포구,쇼핑,쇼핑몰,"1,297,458",6
3,IFC몰,서울특별시,영등포구,쇼핑,쇼핑몰,"834,064",6
4,여의도한강공원,서울특별시,영등포구,문화관광,도시공원,"739,829",6
5,롯데백화점영등포점,서울특별시,영등포구,쇼핑,백화점,"347,513",6
6,신세계백화점타임스퀘어점,서울특별시,영등포구,쇼핑,백화점,"305,942",6
7,구여의도백화점,서울특별시,영등포구,쇼핑,쇼핑몰,"103,251",6
8,영등포역,서울특별시,영등포구,기타관광,교통시설,"97,625",6
9,CGV영등포,서울특별시,영등포구,문화관광,공연시설,"68,898",6
10,양화한강공원,서울특별시,영등포구,문화관광,도시공원,"68,444",6
1,서울역,서울특별시,용산구,기타관광,교통시설,"1,862,210",7
2,HDC아이파크몰용산점,서울특별시,용산구,쇼핑,백화점,"971,172",7
3,용산역,서울특별시,용산구,기타관광,교통시설,"812,634",7
4,국립중앙박물관,서울특별시,용산구,문화관광,전시시설,"471,810",7
5,CGV용산아이파크몰,서울특별시,용산구,문화관광,공연시설,"382,946",7
6,남산서울타워,서울특별시,용산구,문화관광,랜드마크관광,"301,896",7
7,전쟁기념관,서울특별시,용산구,문화관광,전시시설,"207,292",7
8,블루스퀘어,서울특별시,용산구,문화관광,공연시설,"156,042",7
9,노들섬,서울특별시,용산구,자연관광,자연경관(하천/해양),"116,498",7
10,리움미술관M1,서울특별시,용산구,문화관광,전시시설,"92,860",7
1,신세계백화점강남점,서울특별시,서초구,쇼핑,백화점,"1,374,552",8
2,서울고속버스터미널경부영동선,서울특별시,서초구,기타관광,교통시설,"1,006,772",8
3,예술의전당,서울특별시,서초구,문화관광,공연시설,"605,593",8
4,신세계센트럴시티터미널호남선,서울특별시,서초구,기타관광,교통시설,"430,573",8
5,서울남부터미널,서울특별시,서초구,기타관광,교통시설,"347,821",8
6,반포한강공원,서울특별시,서초구,문화관광,도시공원,"341,655",8
7,헌릉과인릉,서울특별시,서초구,역사관광,역사유적지,"302,863",8
8,뉴코아아울렛강남점,서울특별시,서초구,쇼핑,대형마트,"217,193",8
9,세빛섬,서울특별시,서초구,자연관광,자연경관(하천/해양),"104,775",8
10,잠원한강공원,서울특별시,서초구,문화관광,도시공원,"99,487",8
1,김포국제공항국내선,서울특별시,강서구,기타관광,교통시설,"3,671,283",9
2,롯데몰김포공항점,서울특별시,강서구,쇼핑,쇼핑몰,"1,027,444",9
3,김포국제공항국제선,서울특별시,강서구,기타관광,교통시설,"563,685",9
4,강서농산물도매시장,서울특별시,강서구,쇼핑,시장,"383,023",9
5,NC백화점강서점,서울특별시,강서구,쇼핑,백화점,"379,823",9
6,김포국제공항,서울특별시,강서구,기타관광,교통시설,"304,719",9
7,서울식물원,서울특별시,강서구,문화관광,테마공원,"287,507",9
8,수협강서수산시장,서울특별시,강서구,쇼핑,시장,"147,311",9
9,롯데백화점김포공항점,서울특별시,강서구,쇼핑,백화점,"123,886",9
10,인서울27골프클럽,서울특별시,강서구,레저스포츠,육상레저스포츠,"115,684",9
1,롯데백화점노원점,서울특별시,노원구,쇼핑,백화점,"51,325",10
2,2001아울렛중계점,서울특별시,노원구,쇼핑,대형마트,"46,749",10
3,건영백화점,서울특별시,노원구,쇼핑,백화점,"42,938",10
4,세이브존노원점,서울특별시,노원구,쇼핑,대형마트,"37,828",10
5,태릉CC,서울특별시,노원구,레저스포츠,육상레저스포츠,"34,652",10
6,태릉국제스케이트장,서울특별시,노원구,레저스포츠,육상레저스포츠,"27,001",10
7,화랑대철도공원,서울특별시,노원구,문화관광,도시공원,"21,203",10
8,마들스포츠타운,서울특별시,노원구,문화관광,레저스포츠시설,"19,031",10
9,광운대학교아이스링크,서울특별시,노원구,레저스포츠,육상레저스포츠,"17,074",10
10,불암산스포츠타운,서울특별시,노원구,문화관광,도시공원,"16,006",10
1,롯데백화점미아점,서울특별시,강북구,쇼핑,백화점,"210,837",11
2,북서울꿈의숲,서울특별시,강북구,문화관광,도시공원,"149,660",11
3,4.19기념탑,서울특별시,강북구,역사관광,역사유물,"97,332",11
4,도선사,서울특별시,강북구,역사관광,종교성지,"85,972",11
5,수유시장,서울특별시,강북구,쇼핑,시장,"80,712",11
6,화계사,서울특별시,강북구,역사관광,종교성지,"48,904",11
7,롯데시네마수유,서울특별시,강북구,문화관광,공연시설,"32,469",11
8,CGV수유,서울특별시,강북구,문화관광,공연시설,"31,558",11
9,솔밭공원,서울특별시,강북구,문화관광,도시공원,"26,382",11
10,우이동유원지,서울특별시,강북구,문화관광,복합관광시설,"21,070",11
1,신세계백화점센텀시티점,부산광역시,해운대구,쇼핑,백화점,"1,223,870",12
2,송정해수욕장,부산광역시,해운대구,자연관광,자연경관(하천/해양),"430,691",12
3,해운대해수욕장,부산광역시,해운대구,자연관광,자연경관(하천/해양),"406,405",12
4,벡스코제1전시장,부산광역시,해운대구,문화관광,전시시설,"388,089",12
5,반여농산물도매시장,부산광역시,해운대구,쇼핑,시장,"245,343",12
6,신세계센텀시티몰,부산광역시,해운대구,쇼핑,백화점,"204,076",12
7,롯데백화점센텀시티점,부산광역시,해운대구,쇼핑,백화점,"171,178",12
8,벡스코제2전시장,부산광역시,해운대구,문화관광,전시시설,"130,869",12
9,해운대블루라인파크미포정거장,부산광역시,해운대구,기타관광,기타관광,"115,191",12
10,부산요트경기장,부산광역시,해운대구,레저스포츠,수상레저스포츠,"110,110",12
1,롯데백화점광복점,부산광역시,중구,쇼핑,백화점,"436,050",13
2,자갈치시장,부산광역시,중구,쇼핑,시장,"235,762",13
3,국제시장,부산광역시,중구,쇼핑,시장,"212,027",13
4,부평깡통시장,부산광역시,중구,쇼핑,시장,"104,120",13
5,부산민주공원,부산광역시,중구,문화관광,도시공원,"41,838",13
6,롯데백화점광복점아쿠아몰,부산광역시,중구,쇼핑,백화점,"33,582",13
7,용두산공원,부산광역시,중구,문화관광,도시공원,"23,938",13
8,신동아시장,부산광역시,중구,쇼핑,시장,"21,349",13
9,부산항연안여객터미널,부산광역시,중구,기타관광,교통시설,"13,417",13
10,롯데시네마광복점,부산광역시,중구,문화관광,공연시설,"12,808",13
1,태종대,부산광역시,영도구,역사관광,역사유적지,"217,714",14
2,국립해양박물관,부산광역시,영도구,문화관광,전시시설,"146,245",14
3,흰여울문화마을,부산광역시,영도구,기타관광,기타관광,"62,884",14
4,피아크,부산광역시,영도구,문화관광,기타문화관광지,"37,127",14
5,남항시장,부산광역시,영도구,쇼핑,시장,"34,350",14
6,아르떼뮤지엄부산,부산광역시,영도구,문화관광,전시시설,"31,941",14
7,태종대전망대,부산광역시,영도구,문화관광,랜드마크관광,"26,949",14
8,태종대온천,부산광역시,영도구,체험관광,웰니스관광,"25,066",14
9,태종대자갈마당,부산광역시,영도구,기타관광,기타관광,"11,955",14
10,영도조내기고구마역사기념관,부산광역시,영도구,문화관광,전시시설,"8,640",14
1,롯데백화점동래점,부산광역시,동래구,쇼핑,백화점,"248,783",15
2,메가마트동래점,부산광역시,동래구,쇼핑,대형마트,"176,204",15
3,사직야구장,부산광역시,동래구,문화관광,레저스포츠시설,"171,665",15
4,허심청,부산광역시,동래구,체험관광,웰니스관광,"142,571",15
5,동래시장,부산광역시,동래구,쇼핑,시장,"59,344",15
6,CGV동래,부산광역시,동래구,문화관광,공연시설,"33,190",15
7,서원시장,부산광역시,동래구,쇼핑,시장,"32,287",15
8,충렬사,부산광역시,동래구,역사관광,역사유적지,"24,481",15
9,만덕고개누리길전망테크,부산광역시,동래구,문화관광,랜드마크관광,"23,725",15
10,부산해양자연사박물관,부산광역시,동래구,문화관광,전시시설,"21,131",15
1,광안리해수욕장,부산광역시,수영구,자연관광,자연경관(하천/해양),"450,410",16
2,밀락더마켓,부산광역시,수영구,쇼핑,쇼핑몰,"112,595",16
3,메가마트남천점,부산광역시,수영구,쇼핑,대형마트,"67,590",16
4,남천해변시장,부산광역시,수영구,쇼핑,시장,"42,470",16
5,수영팔도시장,부산광역시,수영구,쇼핑,시장,"35,632",16
6,F1963,부산광역시,수영구,문화관광,기타문화관광지,"34,338",16
7,민락어민활어직판장,부산광역시,수영구,쇼핑,시장,"28,420",16
8,민락수변공원,부산광역시,수영구,문화관광,도시공원,"24,168",16
9,민락회타운,부산광역시,수영구,쇼핑,시장,"20,163",16
10,수영사적공원,부산광역시,수영구,문화관광,도시공원,"14,598",16
1,다대포해수욕장,부산광역시,사하구,자연관광,자연경관(하천/해양),"256,292",17
2,다대포해변공원,부산광역시,사하구,문화관광,도시공원,"110,863",17
3,아트몰링하단점,부산광역시,사하구,쇼핑,쇼핑몰,"96,414",17
4,감천문화마을,부산광역시,사하구,기타관광,기타관광,"72,004",17
5,뉴코아아울렛괴정점,부산광역시,사하구,쇼핑,대형마트,"47,604",17
6,장림골목시장,부산광역시,사하구,쇼핑,시장,"44,650",17
7,부산현대미술관,부산광역시,사하구,문화관광,전시시설,"44,064",17
8,을숙도공원,부산광역시,사하구,문화관광,도시공원,"21,340",17
9,감천중앙부두,부산광역시,사하구,자연관광,자연경관(하천/해양),"16,242",17
10,낙동강하구에코센터,부산광역시,사하구,기타관광,기타관광,"12,435",17
1,더현대대구,대구광역시,중구,쇼핑,백화점,"473,486",18
2,서문시장,대구광역시,중구,쇼핑,시장,"343,723",18
3,대구백화점프라자점,대구광역시,중구,쇼핑,백화점,"116,296",18
4,서문시장2지구종합상가,대구광역시,중구,쇼핑,시장,"101,425",18
5,2.28기념중앙공원,대구광역시,중구,문화관광,도시공원,"87,398",18
6,스파크랜드,대구광역시,중구,문화관광,테마공원,"61,756",18
7,달성공원,대구광역시,중구,문화관광,도시공원,"60,807",18
8,김광석다시그리기길,대구광역시,중구,문화관광,테마공원,"52,822",18
9,동아백화점쇼핑점,대구광역시,중구,쇼핑,백화점,"50,914",18
10,롯데시네마프리미엄만경,대구광역시,중구,문화관광,공연시설,"47,307",18
1,수성못,대구광역시,수성구,자연관광,자연경관(하천/해양),"179,713",20
2,대구삼성라이온즈파크,대구광역시,수성구,문화관광,레저스포츠시설,"146,245",20
3,대구미술관,대구광역시,수성구,문화관광,전시시설,"71,620",20
4,동아백화점수성점,대구광역시,수성구,쇼핑,백화점,"69,700",20
5,무열대체력단련장,대구광역시,수성구,레저스포츠,육상레저스포츠,"50,714",20
6,CGV대구스타디움,대구광역시,수성구,문화관광,공연시설,"49,793",20
7,국립대구박물관,대구광역시,수성구,문화관광,전시시설,"45,764",20
8,수성아트피아,대구광역시,수성구,문화관광,공연시설,"39,428",20
9,대구간송미술관,대구광역시,수성구,문화관광,전시시설,"35,816",20
10,수성유원지,대구광역시,수성구,문화관광,복합관광시설,"35,429",20
1,이월드,대구광역시,달서구,문화관광,테마공원,"203,221",21
2,모다아울렛대구점,대구광역시,달서구,쇼핑,쇼핑몰,"151,125",21
3,롯데백화점상인점,대구광역시,달서구,쇼핑,백화점,"132,687",21
4,대구수목원,대구광역시,달서구,자연관광,자연공원,"127,297",21
5,두류공원,대구광역시,달서구,문화관광,도시공원,"91,396",21
6,서남시장,대구광역시,달서구,쇼핑,시장,"63,074",21
7,월광수변공원,대구광역시,달서구,문화관광,도시공원,"62,952",21
8,CGV대구월성,대구광역시,달서구,문화관광,공연시설,"43,275",21
9,와룡시장,대구광역시,달서구,쇼핑,시장,"34,457",21
10,코오롱야외음악당,대구광역시,달서구,문화관광,공연시설,"32,628",21
1,인천국제공항제1여객터미널,인천광역시,중구,기타관광,교통시설,"7,759,566",22
2,인천국제공항제2여객터미널,인천광역시,중구,기타관광,교통시설,"4,138,063",22
3,월미도,인천광역시,중구,자연관광,자연경관(하천/해양),"578,217",22
4,을왕리해수욕장,인천광역시,중구,자연관광,자연경관(하천/해양),"545,196",22
5,인천종합어시장,인천광역시,중구,쇼핑,시장,"498,725",22
6,연안부두,인천광역시,중구,자연관광,자연경관(하천/해양),"247,586",22
7,클럽72CC바다코스,인천광역시,중구,레저스포츠,육상레저스포츠,"235,444",22
8,하나개해수욕장,인천광역시,중구,자연관광,자연경관(하천/해양),"201,608",22
9,삼목선착장,인천광역시,중구,기타관광,교통시설,"193,326",22
10,신포국제시장,인천광역시,중구,쇼핑,시장,"167,322",22
1,현대프리미엄아울렛송도점,인천광역시,연수구,쇼핑,쇼핑몰,"1,433,740",23
2,스퀘어원,인천광역시,연수구,쇼핑,쇼핑몰,"551,763",23
3,송도컨벤시아,인천광역시,연수구,문화관광,전시시설,"391,561",23
4,송도센트럴파크,인천광역시,연수구,문화관광,도시공원,"308,665",23
5,트리플스트리트A동,인천광역시,연수구,쇼핑,쇼핑몰,"213,955",23
6,트리플스트리트D동,인천광역시,연수구,쇼핑,쇼핑몰,"180,606",23
7,트리플스트리트C동,인천광역시,연수구,쇼핑,쇼핑몰,"165,967",23
8,오렌지듄스GC,인천광역시,연수구,레저스포츠,육상레저스포츠,"124,630",23
9,인천신항,인천광역시,연수구,자연관광,자연경관(하천/해양),"109,607",23
10,트리플스트리트B동,인천광역시,연수구,쇼핑,쇼핑몰,"97,283",23
1,인천대공원,인천광역시,남동구,문화관광,도시공원,"469,547",24
2,소래포구종합어시장,인천광역시,남동구,쇼핑,시장,"408,371",24
3,남촌농산물도매시장,인천광역시,남동구,쇼핑,시장,"363,541",24
4,소래포구,인천광역시,남동구,자연관광,자연경관(하천/해양),"292,330",24
5,모래내시장,인천광역시,남동구,쇼핑,시장,"183,763",24
6,뉴코아아울렛인천점,인천광역시,남동구,쇼핑,대형마트,"139,932",24
7,CGV인천,인천광역시,남동구,문화관광,공연시설,"115,703",24
8,올리브백화점,인천광역시,남동구,쇼핑,백화점,"71,282",24
9,로데오거리,인천광역시,남동구,문화관광,테마공원,"61,653",24
10,간석자유시장,인천광역시,남동구,쇼핑,시장,"48,951",24
1,롯데백화점인천점,인천광역시,미추홀구,쇼핑,백화점,"845,338",25
2,인천종합터미널,인천광역시,미추홀구,기타관광,교통시설,"567,311",25
3,인천SSG랜더스필드,인천광역시,미추홀구,문화관광,레저스포츠시설,"157,595",25
4,신기시장,인천광역시,미추홀구,쇼핑,시장,"148,644",25
5,석바위시장,인천광역시,미추홀구,쇼핑,시장,"79,031",25
6,앨리웨이인천,인천광역시,미추홀구,쇼핑,쇼핑몰,"78,338",25
7,토지금고시장,인천광역시,미추홀구,쇼핑,시장,"76,953",25
8,문학박태환수영장,인천광역시,미추홀구,문화관광,테마공원,"72,130",25
9,용현시장,인천광역시,미추홀구,쇼핑,시장,"63,428",25
10,CGV인천도화,인천광역시,미추홀구,문화관광,공연시설,"63,264",25
1,인천어린이과학관,인천광역시,계양구,문화관광,전시시설,"87,355",26
2,아라마루전망대,인천광역시,계양구,문화관광,랜드마크관광,"75,246",26
3,계양산전통시장,인천광역시,계양구,쇼핑,시장,"70,343",26
4,경인아라뱃길아라폭포,인천광역시,계양구,자연관광,자연경관(산),"56,027",26
5,CGV계양,인천광역시,계양구,문화관광,공연시설,"52,248",26
6,계산시장,인천광역시,계양구,쇼핑,시장,"52,207",26
7,계산체육공원,인천광역시,계양구,문화관광,도시공원,"31,027",26
8,강서개화축구장,인천광역시,계양구,문화관광,레저스포츠시설,"29,084",26
9,작전시장,인천광역시,계양구,쇼핑,시장,"21,811",26
10,계양산,인천광역시,계양구,자연관광,자연경관(산),"21,555",26
1,롯데백화점광주점,광주광역시,동구,쇼핑,백화점,"194,151",27
2,국립아시아문화전당,광주광역시,동구,문화관광,전시시설,"179,154",27
3,NC웨이브충장점,광주광역시,동구,쇼핑,백화점,"109,630",27
4,증심사,광주광역시,동구,역사관광,종교성지,"33,906",27
5,남광주시장,광주광역시,동구,쇼핑,시장,"27,081",27
6,대인시장,광주광역시,동구,쇼핑,시장,"24,600",27
7,렛츠런CCC광주지점,광주광역시,동구,레저스포츠,육상레저스포츠,"19,804",27
8,전일빌딩245,광주광역시,동구,문화관광,기타문화관광지,"17,398",27
9,CGV광주금남로,광주광역시,동구,문화관광,공연시설,"16,745",27
10,롯데시네마충장로,광주광역시,동구,문화관광,공연시설,"11,794",27
1,유스퀘어 광주종합버스터미널,광주광역시,서구,기타관광,교통시설,"589,006",28
2,신세계백화점광주신세계점,광주광역시,서구,쇼핑,백화점,"313,688",28
3,김대중컨벤션센터,광주광역시,서구,문화관광,전시시설,"187,167",28
4,서부농수산물도매시장,광주광역시,서구,쇼핑,시장,"112,729",28
5,광주양동시장,광주광역시,서구,쇼핑,시장,"104,405",28
6,세정아울렛,광주광역시,서구,쇼핑,쇼핑몰,"92,130",28
7,롯데아울렛광주월드컵점,광주광역시,서구,쇼핑,쇼핑몰,"86,010",28
8,신세계백화점광주신세계점신관,광주광역시,서구,쇼핑,백화점,"58,392",28
9,금호월드,광주광역시,서구,쇼핑,쇼핑몰,"56,607",28
10,광주아울렛,광주광역시,서구,쇼핑,쇼핑몰,"53,749",28
1,빛고을CC,광주광역시,남구,레저스포츠,육상레저스포츠,"26,846",29
2,무등시장,광주광역시,남구,쇼핑,시장,"26,171",29
3,효천역,광주광역시,남구,기타관광,교통시설,"19,429",29
4,광주시립수목원,광주광역시,남구,자연관광,자연공원,"17,047",29
5,광주공원,광주광역시,남구,문화관광,도시공원,"16,963",29
6,펭귄마을,광주광역시,남구,기타관광,기타관광,"12,800",29
7,사직공원,광주광역시,남구,문화관광,도시공원,"12,256",29
8,광주실감콘텐츠큐브,광주광역시,남구,문화관광,기타문화관광지,"11,093",29
9,광주김치타운,광주광역시,남구,기타관광,기타관광,"10,292",29
10,사직공원전망타워,광주광역시,남구,문화관광,랜드마크관광,"10,222",29
1,광주기아챔피언스필드,광주광역시,북구,문화관광,레저스포츠시설,"138,736",30
2,광주역,광주광역시,북구,기타관광,교통시설,"101,261",30
3,광주각화농산물도매시장,광주광역시,북구,쇼핑,시장,"78,945",30
4,광주패밀리랜드,광주광역시,북구,문화관광,테마공원,"76,102",30
5,말바우시장,광주광역시,북구,쇼핑,시장,"64,211",30
6,국립광주과학관,광주광역시,북구,문화관광,전시시설,"63,122",30
7,NC백화점광주역점,광주광역시,북구,쇼핑,백화점,"42,227",30
8,광주비엔날레전시관,광주광역시,북구,문화관광,전시시설,"37,564",30
9,산동교친수공원,광주광역시,북구,문화관광,도시공원,"37,206",30
10,국립광주박물관,광주광역시,북구,문화관광,전시시설,"34,698",30
1,서대전역,대전광역시,중구,기타관광,교통시설,"243,897",31
2,대전오월드,대전광역시,중구,문화관광,테마공원,"167,427",31
3,한화생명이글스파크,대전광역시,중구,문화관광,레저스포츠시설,"123,922",31
4,우리들공원,대전광역시,중구,문화관광,도시공원,"122,321",31
5,대전아쿠아리움,대전광역시,중구,문화관광,테마공원,"44,455",31
6,NC백화점중앙로역점,대전광역시,중구,쇼핑,백화점,"43,659",31
7,뿌리공원,대전광역시,중구,문화관광,도시공원,"38,254",31
8,세이백화점본점,대전광역시,중구,쇼핑,백화점,"32,683",31
9,안영생활체육시설단지,대전광역시,중구,문화관광,도시공원,"29,190",31
10,문창시장,대전광역시,중구,쇼핑,시장,"27,614",31
1,갤러리아백화점타임월드점,대전광역시,서구,쇼핑,백화점,"458,218",32
2,롯데백화점대전점,대전광역시,서구,쇼핑,백화점,"342,719",32
3,한밭수목원,대전광역시,서구,자연관광,자연공원,"146,800",32
4,장태산자연휴양림,대전광역시,서구,자연관광,자연공원,"136,521",32
5,세이브존대전점,대전광역시,서구,쇼핑,대형마트,"60,892",32
6,한민시장,대전광역시,서구,쇼핑,시장,"52,708",32
7,샤크존,대전광역시,서구,쇼핑,쇼핑몰,"46,136",32
8,도마큰시장,대전광역시,서구,쇼핑,시장,"46,026",32
9,로데오타운,대전광역시,서구,쇼핑,쇼핑몰,"44,879",32
10,롯데시네마대전관저,대전광역시,서구,문화관광,공연시설,"35,976",32
1,신세계백화점대전신세계Art&Science,대전광역시,유성구,쇼핑,백화점,"902,725",33
2,현대프리미엄아울렛대전점,대전광역시,유성구,쇼핑,쇼핑몰,"694,251",33
3,NC백화점대전유성점,대전광역시,유성구,쇼핑,백화점,"207,159",33
4,대전월드컵경기장,대전광역시,유성구,문화관광,레저스포츠시설,"165,491",33
5,노은농수산물도매시장,대전광역시,유성구,쇼핑,시장,"141,935",33
6,자운대쇼핑타운,대전광역시,유성구,쇼핑,쇼핑몰,"119,495",33
7,모다아울렛대전점,대전광역시,유성구,쇼핑,쇼핑몰,"117,666",33
8,국립중앙과학관,대전광역시,유성구,문화관광,전시시설,"110,585",33
9,엑스포코아,대전광역시,유성구,쇼핑,쇼핑몰,"97,293",33
10,대전컨벤션센터제1전시장,대전광역시,유성구,문화관광,전시시설,"92,736",33
1,신탄진역,대전광역시,대덕구,기타관광,교통시설,"192,774",34
2,오정농수산물도매시장,대전광역시,대덕구,쇼핑,시장,"160,955",34
3,계족산황톳길,대전광역시,대덕구,레저스포츠,기타레저스포츠,"51,072",34
4,중리전통시장,대전광역시,대덕구,쇼핑,시장,"34,242",34
5,장동산림욕장,대전광역시,대덕구,자연관광,자연공원,"31,329",34
6,대청공원,대전광역시,대덕구,문화관광,도시공원,"22,780",34
7,동춘당공원,대전광역시,대덕구,문화관광,도시공원,"20,730",34
8,길치문화공원,대전광역시,대덕구,문화관광,도시공원,"15,740",34
9,대청호,대전광역시,대덕구,자연관광,자연경관(하천/해양),"14,103",34
10,대전조차장역,대전광역시,대덕구,기타관광,교통시설,"11,381",34
1,태화강국가정원,울산광역시,중구,문화관광,도시공원,"145,602",35
2,울산시립미술관,울산광역시,중구,문화관광,전시시설,"40,464",35
3,십리대숲(은하수길)태화강국가정원,울산광역시,중구,문화관광,도시공원,"23,369",35
4,중구문화의전당,울산광역시,중구,문화관광,공연시설,"18,776",35
5,롯데시네마울산성남,울산광역시,중구,문화관광,공연시설,"18,099",35
6,백양사,울산광역시,중구,역사관광,종교성지,"16,390",35
7,학성공원,울산광역시,중구,문화관광,도시공원,"15,424",35
8,태화종합시장,울산광역시,중구,쇼핑,시장,"10,847",35
9,구역전시장,울산광역시,중구,쇼핑,시장,"10,230",35
10,메가박스울산,울산광역시,중구,문화관광,공연시설,"7,766",35
1,현대백화점울산점,울산광역시,남구,쇼핑,백화점,"211,368",36
2,롯데백화점울산점,울산광역시,남구,쇼핑,백화점,"185,508",36
3,태화강역,울산광역시,남구,기타관광,교통시설,"153,512",36
4,울산대공원,울산광역시,남구,문화관광,테마공원,"152,032",36
5,업스퀘어,울산광역시,남구,쇼핑,쇼핑몰,"122,184",36
6,장생포고래박물관,울산광역시,남구,문화관광,전시시설,"115,301",36
7,울산시외버스터미널,울산광역시,남구,기타관광,교통시설,"92,591",36
8,울산농수산물도매시장,울산광역시,남구,쇼핑,시장,"87,964",36
9,문수월드컵경기장,울산광역시,남구,문화관광,레저스포츠시설,"83,585",36
10,세이브존울산점,울산광역시,남구,쇼핑,대형마트,"47,461",36
1,대왕암공원,울산광역시,동구,문화관광,도시공원,"141,004",37
2,일산해수욕장,울산광역시,동구,자연관광,자연경관(하천/해양),"87,026",37
3,주전몽돌해변,울산광역시,동구,자연관광,자연경관(하천/해양),"57,824",37
4,현대백화점울산동구점,울산광역시,동구,쇼핑,백화점,"48,517",37
5,대왕암공원출렁다리,울산광역시,동구,기타관광,기타관광,"41,913",37
6,방어진항,울산광역시,동구,자연관광,자연경관(하천/해양),"31,229",37
7,슬도,울산광역시,동구,자연관광,자연경관(하천/해양),"20,536",37
8,울산대교전망대,울산광역시,동구,문화관광,랜드마크관광,"15,386",37
9,CGV울산동구,울산광역시,동구,문화관광,공연시설,"12,336",37
10,울산시립어린이테마파크,울산광역시,동구,문화관광,테마공원,"11,103",37
1,울산공항,울산광역시,북구,기타관광,교통시설,"93,673",38
2,메가마트울산점,울산광역시,북구,쇼핑,대형마트,"71,118",38
3,베이스타즈CC,울산광역시,북구,레저스포츠,육상레저스포츠,"43,911",38
